ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response
532	2004	Basic	Single	2744553.0	0	0	01-01-2024	14	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
533	2006	Basic	Single	4252387.0	0	0	01-01-2024	10	56377	18792	37584	28188	18792	28188	0	1	0	0	2	0	0	0	0	0	0	3	11	0
534	2005	Graduation	Single	3775506.0	0	0	01-01-2024	28	85891	28630	57261	42945	28630	42945	0	2	0	0	4	0	0	0	0	0	0	3	11	1
535	2003	Graduation	Married	4478086.0	0	0	01-01-2024	2	110364	36788	73576	55182	36788	55182	1	2	0	0	3	0	0	0	0	0	0	3	11	1
536	2003	Basic	Single	2061646.0	0	0	01-01-2024	9	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
537	2003	Basic	Single	2311524.0	0	0	01-01-2024	25	43502	14500	29001	21751	14500	21751	0	1	0	0	4	0	0	0	0	0	0	3	11	0
538	2006	Basic	Single	4370773.0	1	0	01-01-2024	21	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
539	2002	Graduation	Single	3352852.0	0	0	01-01-2024	0	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
540	2001	Basic	Single	1032696.0	0	0	01-01-2024	13	36549	12183	24366	18274	12183	18274	0	1	0	0	2	0	0	0	0	0	0	3	11	0
541	2006	Graduation	Single	3375833.0	0	0	01-01-2024	9	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
542	2002	Basic	Single	3459900.0	0	0	01-01-2024	23	69132	23044	46088	34566	23044	34566	0	2	0	0	2	0	0	0	0	0	0	3	11	1
543	2005	Graduation	Single	2045371.0	0	0	01-01-2024	12	46738	15579	31159	23369	15579	23369	0	1	0	0	4	0	0	0	0	0	0	3	11	0
544	2006	Basic	Single	2696133.0	0	0	01-01-2024	20	79303	26434	52869	39651	26434	39651	1	2	0	0	4	0	0	0	0	0	0	3	11	1
545	2007	Basic	Single	1127940.0	0	0	01-01-2024	1	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
546	2003	Basic	Single	4850222.0	0	0	01-01-2024	29	69279	23093	46186	34639	23093	34639	0	2	0	0	4	0	0	0	0	0	0	3	11	1
547	2001	Basic	Single	3721442.0	0	0	01-01-2024	4	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
548	2000	Basic	Single	1803422.0	0	0	01-01-2024	27	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
549	2000	Basic	Single	1558719.0	0	0	01-01-2024	14	48377	16125	32251	24188	16125	24188	0	1	0	0	2	0	0	0	0	0	0	3	11	0
550	2007	Graduation	Single	2312835.0	0	0	01-01-2024	25	132720	44240	88480	66360	44240	66360	0	3	0	1	3	0	0	0	0	0	0	3	11	1
551	2000	Basic	Single	4977810.0	0	0	01-01-2024	23	45064	15021	30042	22532	15021	22532	0	1	0	0	5	0	0	0	0	0	0	3	11	0
552	2005	Basic	Single	1956825.0	0	0	01-01-2024	2	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
553	2003	Graduation	Single	2799794.0	0	0	01-01-2024	11	23437	7812	15625	11718	7812	11718	0	1	0	0	2	0	0	0	0	0	0	3	11	0
554	2005	Basic	Married	3799003.0	0	0	01-01-2024	10	90000	30000	60000	45000	30000	45000	0	0	0	0	4	0	0	0	0	0	0	3	11	1
555	2006	Basic	Single	4344813.0	0	0	01-01-2024	13	150000	50000	100000	75000	50000	75000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
556	2001	Basic	Single	3682877.0	0	0	01-01-2024	10	54198	18066	36132	27099	18066	27099	0	1	0	0	2	0	0	0	0	0	0	3	11	0
557	2004	Graduation	Married	4133067.0	0	0	01-01-2024	29	24427	8142	16284	12213	8142	12213	0	1	0	0	2	0	0	0	0	0	0	3	11	0
558	2003	Basic	Single	2318534.0	0	0	01-01-2024	4	48284	16094	32189	24142	16094	24142	0	1	0	0	3	0	0	0	0	0	0	3	11	0
559	2006	Basic	Single	1465573.0	0	0	01-01-2024	14	45000	15000	30000	22500	15000	22500	0	0	0	0	1	0	0	0	0	0	0	3	11	0
560	2006	Graduation	Single	1998780.0	0	0	01-01-2024	13	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
561	2003	Basic	Single	4956542.0	0	0	01-01-2024	1	150000	50000	100000	75000	50000	75000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
562	2004	Basic	Single	3446325.0	0	0	01-01-2024	20	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
563	2002	Basic	Single	3810902.0	0	0	01-01-2024	6	90000	30000	60000	45000	30000	45000	0	0	0	0	3	0	0	0	0	0	0	3	11	1
564	2007	Graduation	Single	1428348.0	0	0	01-01-2024	27	44835	14945	29890	22417	14945	22417	0	1	0	0	2	0	0	0	0	0	0	3	11	0
565	2003	Graduation	Single	4031296.0	0	0	01-01-2024	12	155005	51668	103337	77502	51668	77502	1	3	0	1	5	0	0	0	0	0	0	3	11	1
566	2001	Graduation	Single	3923920.0	0	0	01-01-2024	8	90000	30000	60000	45000	30000	45000	0	0	0	0	1	0	0	0	0	0	0	3	11	1
567	2003	Graduation	Married	3702985.0	0	0	01-01-2024	12	33969	11323	22646	16984	11323	16984	0	1	0	0	3	0	0	0	0	0	0	3	11	0
568	2003	Basic	Single	2423990.0	0	0	01-01-2024	20	90000	30000	60000	45000	30000	45000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
569	2001	Basic	Single	1677347.0	0	0	01-01-2024	2	45000	15000	30000	22500	15000	22500	0	0	0	0	4	0	0	0	0	0	0	3	11	0
570	2006	Graduation	Single	1352224.0	0	0	01-01-2024	22	45000	15000	30000	22500	15000	22500	0	0	0	0	3	0	0	0	0	0	0	3	11	0
571	2003	Graduation	Single	1405392.0	0	0	01-01-2024	10	41976	13992	27984	20988	13992	20988	0	1	0	0	3	0	0	0	0	0	0	3	11	0
572	2003	Basic	Single	4564275.0	0	0	01-01-2024	2	150000	50000	100000	75000	50000	75000	0	0	0	0	2	0	0	0	0	0	0	3	11	1
573	2003	Graduation	Single	3476502.0	0	0	01-01-2024	8	79559	26519	53039	39779	26519	39779	0	2	0	0	4	0	0	0	0	0	0	3	11	1
574	2003	Basic	Single	2582436.0	0	0	01-01-2024	18	52314	17438	34876	26157	17438	26157	0	1	0	0	5	0	0	0	0	0	0	3	11	0
575	2003	Basic	Married	2906374.0	0	0	01-01-2024	22	53675	17891	35783	26837	17891	26837	0	1	0	0	2	0	0	0	0	0	0	3	11	0
576	2006	Basic	Single	3120488.0	0	0	01-01-2024	29	56656	18885	37771	28328	18885	28328	0	1	0	0	2	0	0	0	0	0	0	3	11	0
